"Y","x1","x2","x3","x4","x5","x6","x7","x8","x9","group"
-2.08636816982021,0,1,1,1,-0.290730470907354,0.355068673446114,0.381020528614915,0.509551259226814,1.45670475206364,"External"
-1.21451500269206,0,0,0,0,-0.148668913421374,0.153795400329591,-1.42167526328897,0.0961377688222825,0.774390283269367,"External"
3.24734122467133,0,0,1,1,-0.380905357027183,-0.090585087771333,0.628050177405528,-1.62101432494554,0.0053248321559794,"External"
-6.1658598881286,1,1,1,1,1.06187018763856,0.364978299801859,0.725009734722684,-1.6094556783609,1.3577798953962,"External"
-2.72313121980477,1,1,1,1,-0.139737619639387,0.219491325027873,1.22865233561317,1.39955080716821,1.53968385495829,"External"
1.49336586349453,0,0,1,1,-0.0931660515246401,-0.0822710985357165,-1.03723847967914,-1.29505314309479,-0.28598455198317,"External"
6.79895492630227,0,1,1,1,2.1106671086996,0.87152316221373,2.59039578460713,-0.180854711898017,1.00881688357031,"External"
-3.26032322811388,0,0,1,1,0.0605033591569178,-0.139210121457866,0.118578715370871,1.14742422878096,0.710476458343353,"External"
-12.3554535817215,0,0,0,1,-0.450438572905588,-0.449580738983496,-0.985500560819476,0.276759052268425,-0.964197835761127,"External"
0.3567327744258,0,0,0,1,0.478055911583636,-2.51479070589814,0.603293450103803,0.746613427063939,0.00426950355663419,"External"
1.88625986382897,1,0,0,0,0.537729108048209,0.448782628965486,-0.390065379287137,-0.997834236288703,-0.291630397476893,"External"
0.200004885051785,1,0,1,0,-0.268256587103361,0.53224863334979,0.631352687878973,-1.18862522085768,0.248206826287269,"External"
5.79443069664048,0,0,0,1,-0.859462881954425,-0.376655849748702,1.28847331867283,0.487955027875005,-0.671645075660058,"External"
-1.38065981066439,0,1,1,1,0.159307836950046,-1.77782974535316,0.441065314733842,-0.572293257875369,0.104989897525335,"External"
5.74967271764525,0,1,0,1,0.261173817986279,0.181473340555322,-0.160012225665594,-0.233342843880271,0.544241015305762,"External"
1.3000549253805,1,0,1,0,-0.22918534935814,0.0418387554152884,0.773550130079803,0.305888349085234,1.53842700749537,"External"
1.82325449167902,0,1,1,1,-0.417742256811469,1.54208152828028,-0.0641856338461188,2.22582107497746,-0.112746696436521,"External"
-2.74370053033331,1,0,1,1,0.458951682133428,-0.659561154297747,-0.608276950534306,0.221286642571618,-0.00760840351306821,"External"
-7.47870964754652,0,0,1,0,0.0496031687063524,-0.897919241803865,-0.515866711555971,0.410915762147187,-0.433469138186453,"External"
6.39464884141383,0,0,0,1,0.216582709888445,0.429629193700481,0.869982206906126,0.591838807650421,0.973703094223895,"External"
-9.77971218985437,1,0,1,0,-0.079054511900118,-1.04863214772459,-0.918330506245807,0.37550272375167,-0.7093548546215,"External"
2.65327170855824,0,0,0,0,1.43212660467833,0.189977050722612,0.855014074521538,0.561545086164286,-0.945074654970149,"External"
6.49566476657102,1,0,1,1,-0.973161962450142,-0.0608269393352487,0.95629320606639,-0.511897518427539,-0.578788412279454,"External"
-12.515774907246,1,1,1,0,-0.119403894996504,-0.350993297747298,-0.329458597181412,-0.0515899336216439,-0.724610305478242,"External"
0.307723607100068,0,1,1,0,-1.45121057640263,-0.0363466381068437,-0.924523061121169,-0.657874877838156,0.253395487978982,"External"
2.99235619340453,1,1,0,1,-0.586479926733262,-0.491065408799038,-0.460350770927485,0.250791967349276,-0.952629216873372,"External"
-12.0495132483091,0,1,1,0,0.137855541285887,1.09595135009568,-0.771887325581241,-0.671345005452661,0.0088789710462094,"External"
9.96536940357367,1,1,0,1,0.434513609627822,0.121494091596973,-0.0245770157365785,0.0031796373604367,0.993979459449024,"External"
-9.1611680138107,1,1,0,0,-0.135545293089961,0.0872915700393038,1.09567941316861,-1.19260635561865,-0.264648729894561,"External"
-7.71917423045398,1,0,1,1,0.73013205802046,-0.366625584911909,0.018182164417726,0.870519495783484,-0.74030456596136,"External"
8.29728133557944,1,1,1,0,0.126494959520228,1.06532945906559,1.78981096522942,0.673279658492037,-0.861578250209408,"External"
-6.26136861539653,1,1,1,1,-0.137560465534252,-0.427281833370809,-0.375958547009661,-0.769624058198335,-0.916835245205101,"External"
0.370140587638593,1,1,1,1,0.0920797648602653,0.652748279794504,0.70313261881106,0.939162673905045,0.397710637158129,"External"
8.98954302183829,0,0,1,0,-0.160875488929444,-3.06900407776633,0.400449492053634,0.119613753931849,0.159514209702392,"External"
3.18859073111802,1,0,1,0,-1.72813400076289,1.14964168345082,0.44141403721134,0.76575519891349,0.684231108660483,"External"
6.5830841095861,0,1,1,0,0.639349583516957,0.760525556906953,1.05029147037778,1.37225344076334,0.463667721359473,"External"
-7.00322250617987,1,0,0,0,0.987320168612939,-1.88228662394483,-1.00787856652935,-1.03217191625268,1.96244320174978,"External"
4.19628343404788,1,1,0,1,1.01393631982509,1.61259203077859,-0.230869827564701,-0.251666895618192,0.600172350234927,"External"
-5.46346366788068,1,1,1,1,2.14341254963206,0.903038077718778,0.629636543623049,0.645123074137631,1.47609572728741,"External"
2.83586731350565,0,1,0,0,1.82324336982272,-0.809338553080322,-0.0905177774609594,0.243616749492784,-0.107704758692163,"External"
1.53921332579649,1,1,1,0,-0.286016742600118,-0.792926361038516,0.188528419347853,-0.61692196199929,0.485270395098896,"External"
-5.41591344445754,0,1,0,0,0.381933494319648,-1.65913170657299,-0.349228083600632,-2.65004103850387,-0.525460306034929,"External"
6.31916558060831,1,0,1,1,1.02885292676298,-0.882382860271655,-0.0161249351285239,0.921228491542274,0.312561257758119,"External"
0.254229999174135,0,0,0,0,0.35330968471563,-0.154722834719951,-1.32767961743732,-1.53583030032092,-0.444830325063455,"External"
20.8909259457529,0,1,0,1,-0.95331524360452,0.0462171555889612,-0.357278667627007,-0.169712377389431,0.0621299195515951,"External"
-5.86223807916682,1,0,0,0,0.54539754883992,-0.331556302035679,0.261591626794302,-0.227332588500676,0.333083937865625,"External"
4.1884140559234,1,1,1,0,0.14614746885801,0.0103658798671663,-1.41560018976453,-0.534085627893253,1.10331718412055,"External"
2.2045811741589,1,0,0,0,1.10549466506811,-0.0116497048666353,-0.174932384019464,-0.910460635791032,1.56118583421363,"External"
-5.04696401301018,0,0,1,1,1.61570249514896,0.70449367855953,-1.59029412742842,-1.30394739923198,0.154339831891684,"External"
-6.38871256270527,0,1,1,0,-1.72969495957382,-0.725341236169287,-0.102660686695156,-1.8260501978458,-1.24954559004948,"External"
-0.55479521514371,0,1,0,1,0.51713163366719,-0.345376570721878,-1.0321601297383,-0.174071944333251,0.310817187374123,"External"
2.7606404274483,1,1,1,0,0.328488398567197,1.42237265528871,0.257878478389491,-1.26496636843162,-0.682952495747948,"External"
-3.83191670998091,1,0,1,0,-0.914330006005915,0.111877832323954,-1.2829867478827,-0.431694197727084,-0.95192743541282,"External"
-3.44870045092528,1,0,0,0,0.179429331186412,0.0293866641832775,-1.09596202126893,-0.667410487366342,-0.450372241110173,"External"
13.8060077202747,1,1,1,1,1.54042629662386,0.354550828559463,-0.344577701042628,1.47834883271768,-0.27007951028589,"External"
-16.4377787797367,0,0,0,0,0.569394046746236,-1.38802269562867,0.0563918083531044,-0.286505649265283,0.890434962472582,"External"
-1.02946912026157,1,1,1,0,1.06221545173572,0.005383946660421,-0.871138581281378,-0.974342432500784,-0.162787681023623,"External"
-9.02252233832431,0,0,0,0,0.17853341568964,-3.03842631992548,-0.539423288483954,-0.810794492509014,-0.726425688396223,"External"
1.4682107770669,1,1,1,1,0.897105428038424,-0.381600391459537,1.70969926253994,-0.18769531376467,-1.34598432383009,"External"
10.69309721896,0,1,1,1,2.02784644313459,-0.0671552010580894,-1.27351400806763,0.615269689798444,-0.640428246728141,"External"
6.68574777297802,1,1,0,0,1.61865862146447,0.891309305711741,-0.130401724224243,-0.421697958995337,0.61713724591704,"External"
7.26910227195206,1,1,1,1,-0.570066078900743,-0.20818197817295,0.0739694955681644,1.4589915818382,0.400896551046554,"External"
1.37492579514952,1,1,1,1,-1.48939990898064,0.31262036026418,-0.8251118773569,0.952916566881932,-0.317312912596593,"External"
-1.1325638529929,1,0,0,1,1.12981328302914,-1.76230057765246,-0.231846389553511,-0.393563454336722,-1.72139749800699,"External"
10.3184097732448,1,0,1,0,1.20514055239693,0.909384267435591,0.414794214671625,1.72835443141913,0.791497546393066,"External"
-1.13845814671019,0,0,0,1,-0.806461832530362,-0.552372785212402,-0.996344636480147,0.806864330005287,-0.443088368464806,"External"
11.3576150161127,1,1,0,1,-0.302789805913343,-0.972097539045816,0.169972179895974,-1.37619378592973,0.704828539279856,"External"
-1.06842210696692,0,1,1,0,0.210591383721028,-1.32171038610143,-0.188183630806949,-0.148907372296143,0.178236372600681,"External"
6.6292139040878,1,1,1,1,-0.647573634243095,-0.306372134396314,2.14267224846913,-0.421938511707222,-0.658143862499033,"External"
15.4491138678598,1,0,0,1,1.48097881514533,0.733721339373058,-0.79112300224429,-1.73182872292506,1.17648475900503,"External"
-4.48880595140948,0,1,0,0,0.588549822057172,0.675344377984735,-0.135007604513501,0.105368180118845,1.50501577110141,"External"
-4.23930243655132,0,0,0,1,0.0514367950069018,-0.348535408150021,-0.872160759644501,-0.606135745144324,-0.112885122809844,"External"
-6.33667458569027,0,1,0,1,-1.60260559772873,-1.22950426866246,-0.104780977585886,-0.192827378907786,0.618489354638681,"External"
-2.91032577673843,1,1,0,0,-1.47251103397588,-0.503425780604734,-0.997122846163165,-0.609015716320577,-0.339658380801257,"External"
1.34664335833883,1,1,0,0,-2.14446354056908,0.418537571718175,1.62331672951939,-1.74330509175235,-0.545471255395104,"External"
-7.94872110389328,0,0,1,0,-1.27049226534243,-0.759030002351348,-1.52270524489863,-0.209323019860923,0.304766702258424,"External"
-11.5634448711345,0,0,0,0,-0.497648027673887,-0.0890184806245349,0.198773937771122,-0.481335524772955,-2.1854303711121,"External"
6.36332489555879,1,1,0,0,-0.233455066987365,-1.40568479021397,1.39216674599838,-0.914973555601231,-0.30826394611683,"External"
-3.0109575247202,1,1,0,0,0.839347788059017,0.0746901674951537,0.886076549385733,-0.0685275067308597,-0.633668966150654,"External"
3.25197602336219,0,1,1,0,0.426786901489121,-0.657712980136952,0.522179863065049,-0.530220347951891,0.489096602061317,"External"
12.3990535566497,0,0,0,0,-0.743753204476495,0.457801422576027,0.317653030370209,1.44777280084876,-0.215431415994788,"External"
3.37558884144531,0,1,0,0,-0.781698834521191,-0.834655884435305,-2.58788221514271,0.0263536052799393,-0.551739539068802,"External"
3.86085670204446,1,0,1,1,-0.949057296107811,-0.2844184669303,1.17395414073146,-0.16664284063173,-2.47596295365775,"External"
0.225414883992177,0,0,1,1,0.9373054655733,-1.16725193080618,-0.092640889720191,-0.663152306736154,-1.04840453869435,"External"
-2.23627329679532,0,0,1,1,0.319806008421973,0.454284639083623,1.16808021351883,-0.573152475649192,-0.467431395241307,"External"
-2.40210402564399,1,1,1,0,0.697121481089011,-1.78875667227697,-1.04031444769513,0.0105160346266284,-1.50046439959836,"External"
0.164703854031837,1,0,1,1,1.45780029329136,0.585885144964641,0.236585638148693,-0.189788238921944,0.325093984020152,"External"
-12.370272743875,0,1,0,0,-0.401645176918908,0.596371804010503,0.582365284595505,-1.08029325420763,0.97874606992554,"External"
6.52401223759683,0,1,0,1,0.655715772557084,0.726681392302939,0.947801481318446,0.0864610982531023,0.204739833258838,"External"
-8.31419598678947,0,0,0,1,0.458491066558089,-0.675114200670432,0.176926358501472,-1.17046915182988,0.509399602249845,"External"
4.92767918800822,1,0,1,0,0.854745937456783,1.00199202482244,0.161223278837556,1.51995266089886,0.309659849320329,"External"
1.9017767864564,1,0,0,0,-0.667739072483217,-0.477706211038621,0.568952977943732,1.86070062734202,1.04366485717169,"External"
5.89581416184647,0,0,0,1,0.202887392693973,0.764433583529036,-0.519291720643726,-0.754113050815441,-0.156337554493515,"External"
10.1814415215152,0,0,0,0,-0.897733362591023,0.352058995134342,0.223760000126699,0.73698190462317,1.08462050706652,"External"
-7.65416240666362,1,0,1,0,-2.22168685821735,-0.702225759627883,0.265689893123313,0.121804841037675,-1.29358161582446,"External"
-9.14706400342185,1,1,1,1,-1.02106193567069,-1.95147160260985,0.292408751919124,-0.117400550704469,0.0891718341384455,"External"
7.45886178349254,1,1,1,1,0.185968036467141,0.195621974902657,-0.330996882539441,-0.830742355649889,2.85292200247772,"External"
7.12164063223348,1,0,0,0,0.0561707271230358,1.15395918954345,-0.204902998973996,0.292048300157531,-0.653180617379389,"External"
4.98805151342935,1,1,1,1,-0.892288658659548,0.841894538584526,0.443778735326558,0.316329360036479,0.856925628918985,"External"
6.48829832086058,0,1,0,1,1.07191701820035,0.486666608365428,-0.163810875887885,0.653909108012222,0.720807661228294,"External"
-7.6438358755694,0,1,1,1,-0.614612360568564,-0.116698495110055,-1.59256522943724,-0.116523443586108,-0.413079229206322,"External"
0.582633501943484,0,0,0,0,-3.37444928338713,0.13708040356467,-1.84801243385798,1.76177587991103,-1.46996471996211,"External"
2.20963839219208,0,1,1,0,1.28770206745454,0.37677638705419,-1.08574773154866,2.56720204994908,-0.678433536155565,"External"
7.82499609822969,0,1,0,0,0.983398326626466,-2.36150924010818,0.808550162432161,-1.52626486057253,1.20445120030603,"External"
-3.40909877460463,1,1,1,0,0.857490276698698,-0.356929120251155,-0.671276436378646,0.245115590175525,-0.813412459376193,"External"
-3.00972724092874,0,1,0,1,0.35245890383865,0.323357431054629,-0.570488909085546,0.566820518469823,-0.520011407810028,"External"
2.27508506993228,0,0,0,0,-1.11916337326263,-0.144708422274809,0.698434713093055,1.74206318129451,-0.822886230707669,"External"
-1.91444617362201,1,0,1,0,0.578967004103814,-0.095723321372908,1.39482051307715,1.20830502487779,0.147333138407032,"External"
-2.87138004103418,1,0,0,1,-0.268111561905956,-0.555045960225337,2.69059785755217,-1.350403482627,-0.742016800388917,"External"
-2.4713681792053,0,1,1,0,0.77368650995211,0.032111037005507,1.64954138672112,1.46341046941779,0.1905731176726,"External"
-5.16407909557574,1,1,1,0,-1.17379466138829,0.246338050508053,0.645068089200339,-0.645379075684771,1.28516187402214,"External"
-7.87609294155891,1,0,1,0,-1.82133476963128,-1.07970345614353,-1.15202280985431,0.249857039586596,-1.62322790963892,"External"
-11.1142521183012,1,0,0,0,-0.655176846795752,-2.1445193914502,0.606556502968136,-0.647601818455029,-0.215771523691116,"External"
-3.00019100839663,0,1,0,0,1.01147445702051,-0.181384284130933,0.50911596846971,-0.301682131835715,0.488087163227354,"External"
1.72153241242761,0,1,1,1,2.4527224299131,1.89745854345075,1.64523229713927,1.4791058474837,0.00559270562183733,"External"
-0.539420594950363,1,1,1,1,0.805598047859843,2.66427041126682,-0.576771608305697,-2.57867079441987,0.309276388339185,"External"
-9.10987272972122,0,0,0,0,-0.932210493372568,0.413787343518099,-1.38568696987308,0.855723551837695,0.964619761196442,"External"
0.766532165538071,1,1,0,1,0.337761342281388,0.106777532578131,-1.52304926989904,0.732596808723631,1.99351171361503,"External"
0.906606854301111,0,0,1,1,0.207006832360977,-1.14707829258104,-0.892890357678728,0.0160604442414783,1.54329174336081,"External"
-10.6696579380323,1,1,0,1,-0.133314430224284,1.30969181798904,-0.0255905877417861,0.232117546613793,-0.475258847540248,"External"
11.0681435578954,0,0,0,1,0.825957223130186,-1.72321028286928,-1.08713380743517,-0.679085847261324,-0.60894294327181,"External"
-3.77215582125685,0,0,1,1,1.55011685430527,-0.200078882406094,1.15306638091504,1.60408337546538,0.655319046085708,"External"
-16.0344969349744,1,1,0,0,0.0751750925687768,-1.06407627593073,-1.79023107692377,-1.66524087887333,0.275365038322442,"External"
10.7117806734255,0,1,1,0,1.01541424452284,0.702113559809231,-1.10307816724213,-0.318879604861748,1.78360994421983,"External"
-6.04001325869222,0,1,0,0,-0.312997098070032,-0.628381991896457,1.29303991585064,0.170264956650865,-1.64901432771511,"External"
4.44205099600225,0,1,0,0,0.331560627494725,1.32527843408645,0.459126001655175,1.28494396086836,-1.79234114881152,"External"
0.154838849753665,0,0,0,0,-0.846307863705168,0.164372358464764,1.30833441282694,0.907842463820466,0.0205678717463537,"External"
-3.47774351248311,0,0,0,1,0.18718984992607,0.708659632461408,1.5326668162226,0.879830054844415,0.408295569684547,"External"
-14.3982507919003,0,0,1,0,0.991579477622194,-1.49777201894997,-0.112085752579209,-1.0240221535845,-0.905485426009757,"External"
-0.548021841508028,0,0,0,0,-0.934289033021549,0.112220870638136,0.395087636634629,-1.17212759836966,-0.841074677116258,"External"
-8.26808387456352,1,1,1,0,-1.87617698368593,-1.25220448733162,0.119989423735484,-0.746294944361473,-0.849184366427162,"External"
2.44203623269249,1,1,0,1,0.312451015587827,-0.0654197606887251,-0.639478474262943,-0.956369415907305,0.437272773264048,"External"
6.57371596526957,0,1,1,0,0.891054665380747,-0.450312977753949,-0.985466366807984,-0.0834207894455315,-1.19677560918377,"External"
-6.84462680530094,0,0,0,0,-0.376294990033397,-1.00814830828404,0.701466403105985,-0.899315952080403,-0.490443273322711,"External"
-16.5349566480091,0,0,1,1,-1.06844993107172,-1.20512065485337,-0.591191137281459,-0.936885101729023,-2.35465738153826,"External"
-3.18962043298209,1,1,0,1,0.163027732497575,-0.844035275359786,2.14006836595303,-0.679026249634255,1.94320081018864,"External"
9.14355940714313,1,1,1,1,-0.37248834135509,0.832804593063131,0.560372418333148,1.53113546851469,0.383028686296868,"External"
-4.45853051345928,1,0,1,0,-0.304760799663553,-1.53748694954648,-0.355401137257544,-2.2299489744454,-1.17663642808401,"External"
10.462713551852,1,0,0,1,-0.303641806634336,1.65447224867093,0.211533811830409,0.646386295939344,0.90200967282988,"External"
3.36751797055734,0,0,0,0,1.17155927751219,0.139327199774848,-1.667111034706,-0.912538647578402,0.838060183131918,"External"
-11.7964825104475,1,0,0,0,1.86570783941719,-0.0170124620734561,1.05548471461591,0.721120726226496,1.0403670964742,"External"
-14.7078535910474,1,1,0,0,-0.786383610707942,-0.142388249026916,-1.29612826740592,-1.5924032284875,-1.10674621283259,"External"
5.47675850158913,0,0,1,1,-1.10325250805654,0.809440091711711,-0.7306122148682,-0.101698317770124,-0.233389013455106,"External"
-9.0905013792499,0,1,1,0,-0.697306777895555,0.976326522391279,-0.0482358466313065,-1.33937038090641,-0.0859265549794821,"External"
9.16672109206174,0,1,1,1,0.488955861987913,1.14858480067086,-1.11686378812376,0.460522882183522,0.154439551462347,"External"
-13.4162799046353,1,1,0,1,-1.41685034821579,-0.515651362015524,1.17377812910638,-1.40429203489114,0.0731510732449207,"External"
14.1629221408679,1,1,0,1,0.427723175881485,-0.20997261205235,-1.37269643631859,-0.862531271649665,-0.311025956871984,"External"
5.07109939882481,0,1,0,0,-0.136526601107613,0.27858697143192,-0.500236637569567,1.87809937052852,0.467827681593804,"External"
10.5258787121729,1,0,1,1,0.495688289069787,1.74460967332628,0.90380293113668,-0.95981763002936,-0.227232515498972,"External"
-0.985790101646769,1,0,1,1,0.0234083600568909,0.379301384645765,-0.0936308244330358,0.641918624392895,1.81330262045838,"External"
-11.3142053730612,1,0,0,0,-1.16305639327555,0.289214584278066,-2.19959089953418,-0.623007156744937,-0.542369034900456,"External"
4.34993145197467,0,0,0,1,0.871983674183359,0.0426707747771896,-1.19936227970283,0.869512124181581,0.386407358316233,"External"
2.68256075543814,0,0,0,0,0.0308031733071441,-0.108159938243048,1.71261597834014,-0.852920517882796,1.0626852168982,"External"
-5.32249585440136,0,1,0,0,-2.78834878254824,-1.29528274093252,-0.347183784186146,-0.496612625239206,-1.0608058305026,"External"
4.29710832898424,1,1,1,1,0.418080189804371,-1.03659657458209,1.71457197119597,0.899653652590513,-0.773601592435136,"External"
0.0266583260620628,0,0,1,1,0.854669734424196,-0.416815596183773,-0.693547611706577,0.280021590819432,-1.2752290421,"External"
5.43915081041616,0,0,0,0,-1.04475644367886,-0.779015468238866,-0.81635578097292,0.468589425423804,-1.74265174416426,"External"
15.0292668360104,1,1,0,1,1.1066428275817,-0.657356156244819,1.10767638143935,1.37530556920221,0.069491118343578,"External"
-0.595958898225206,1,0,1,1,-0.338505090104108,2.00902706792895,1.5173174188692,0.550303143102554,-0.168230894369384,"External"
-1.7619288527358,1,1,1,1,0.965348189791604,-1.67777318760783,-0.393893826209663,-0.430395524831447,1.1838882208724,"External"
0.538051707903018,0,1,1,1,-0.782458867254226,0.600671113823504,0.341095437859458,-0.709504994010677,-0.00730742162643636,"External"
4.22587998562668,0,0,0,1,-1.21910172188224,1.26191849538356,-0.494463803781141,0.877088586783499,0.299022288169347,"External"
-7.24931317778784,1,1,1,1,1.31917756501572,1.65290467413001,0.793067075968949,1.08503588494102,0.698032663365089,"External"
-3.54326107224412,0,1,1,1,-2.16528580143287,0.533293279677878,-0.852925215896487,2.49841150214907,-0.0326551661303954,"External"
-2.50616741226778,1,1,1,0,-2.10760750237971,-2.55032241896802,-0.643606944751633,-0.164766808390808,-0.192042198415774,"External"
5.00630743782182,0,1,0,1,0.311813994044863,-0.105243120488424,2.05444320136811,0.268247230010756,0.321269397708391,"External"
7.94073487394858,1,1,1,1,1.18893236708484,0.649443919896864,0.431740073982922,0.933479455138395,-0.019259161834185,"External"
-5.28332341448014,0,0,0,0,-0.0433505192477057,-0.527196987317101,-1.54494338031989,0.214413626181199,-0.417983098571174,"External"
-1.74692295974764,0,1,0,1,0.482038309973116,0.772078727332066,-0.670711882227837,-1.05071861023395,-0.358242901568131,"External"
1.67512851463846,0,1,0,1,0.522148732171677,1.54810236492869,0.647954494022626,0.0860814852185976,0.203266973500297,"External"
2.99567499135267,0,0,1,0,-0.43169303211002,1.43422391575262,-0.055710432924993,-0.445144089217642,-0.366347191069564,"External"
-7.82742390644461,0,0,1,1,-1.46905740372792,-1.55282334791758,-2.64499679740628,-0.210859250793612,-0.0869514310590577,"External"
21.0034988172372,1,1,1,1,1.16294846252298,0.608872219954129,0.936804727979738,0.507756712647791,-0.466224157362127,"External"
-1.01520265026889,1,0,0,1,-0.491980160962985,-1.51507856305644,0.937776267287969,0.506669235306074,-2.7796246932735,"External"
6.53730803382898,1,1,1,0,-0.725658850715248,-0.460789881133745,0.224749199030896,-1.42219678518105,1.53534752053209,"External"
